record_id,year,employee_id,facility_id,facility_name,country,region,department,gender,ethnicity,job_level,is_leadership,current_salary,training_hours,had_injury,left_company,parental_leave_taken
WF-0004495,2022,EMP-04495,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Female,Black,Mid-Level,False,66166.44,26.6,False,True,True
WF-0004496,2022,EMP-04496,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Senior,False,107026.43,26.1,False,False,False
WF-0004497,2022,EMP-04497,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Female,White,Senior,False,75792.27,26.6,True,False,False
WF-0004498,2022,EMP-04498,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Female,Hispanic,Junior,False,50308.96,27.0,False,False,False
WF-0004499,2022,EMP-04499,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Senior,False,84931.65,26.0,False,False,False
WF-0004500,2022,EMP-04500,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,Hispanic,Manager,True,120904.91,26.3,False,False,False
WF-0004501,2022,EMP-04501,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Female,Asian,Manager,True,90031.94,23.7,False,False,False
WF-0004502,2022,EMP-04502,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,Asian,Senior,False,93623.89,25.2,False,False,False
WF-0004503,2022,EMP-04503,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,Asian,Manager,True,133149.05,28.5,False,False,True
WF-0004504,2022,EMP-04504,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Female,Asian,Junior,False,39917.13,26.9,False,False,False
WF-0004505,2022,EMP-04505,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Senior,False,101400.36,26.6,False,False,False
WF-0004506,2022,EMP-04506,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,Asian,Senior,False,83336.0,24.3,False,False,False
WF-0004507,2022,EMP-04507,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Female,White,Manager,True,120271.06,24.4,False,False,False
WF-0004508,2022,EMP-04508,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Female,White,Junior,False,47116.87,23.9,False,True,False
WF-0004509,2022,EMP-04509,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Mid-Level,False,64105.36,22.3,True,True,False
WF-0004510,2022,EMP-04510,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Manager,True,126235.21,25.5,False,False,False
WF-0004511,2022,EMP-04511,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Mid-Level,False,55476.9,25.2,False,True,False
WF-0004512,2022,EMP-04512,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Female,White,Senior,False,81209.92,26.4,False,True,False
WF-0004513,2022,EMP-04513,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Female,White,Senior,False,77162.09,28.1,True,False,False
WF-0004514,2022,EMP-04514,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Female,White,Manager,True,117664.89,24.7,False,False,False
WF-0004515,2022,EMP-04515,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,Black,Director,True,161839.41,28.5,False,False,False
WF-0004516,2022,EMP-04516,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Senior,False,92877.87,27.0,False,False,False
WF-0004517,2022,EMP-04517,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Junior,False,47200.23,28.8,False,True,False
WF-0004518,2022,EMP-04518,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Female,White,Senior,False,97569.01,23.7,False,False,False
WF-0004519,2022,EMP-04519,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,Hispanic,Junior,False,54647.1,28.3,False,False,False
WF-0004520,2022,EMP-04520,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Female,Hispanic,Junior,False,32012.01,24.7,False,False,False
WF-0004521,2022,EMP-04521,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Senior,False,100459.55,,False,False,False
WF-0004522,2022,EMP-04522,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,Black,Manager,True,122600.02,25.9,False,True,True
WF-0004523,2022,EMP-04523,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Senior,False,84118.58,24.3,False,False,False
WF-0004524,2022,EMP-04524,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Female,Other,Senior,False,92293.97,26.9,False,False,False
WF-0004525,2022,EMP-04525,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Senior,False,84831.45,27.7,False,False,False
WF-0004526,2022,EMP-04526,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Senior,False,109958.26,27.0,False,False,False
WF-0004527,2022,EMP-04527,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,Black,VP,True,225780.61,25.9,False,False,False
WF-0004528,2022,EMP-04528,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Mid-Level,False,78346.61,28.4,False,True,False
WF-0004529,2022,EMP-04529,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Junior,False,43485.17,26.9,False,False,False
WF-0004530,2022,EMP-04530,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Female,White,Mid-Level,False,55937.77,25.7,False,False,False
WF-0004531,2022,EMP-04531,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,Asian,Mid-Level,False,68753.24,25.7,False,False,False
WF-0004532,2022,EMP-04532,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Mid-Level,False,77790.39,24.2,True,False,False
WF-0004533,2022,EMP-04533,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Senior,False,87771.45,24.1,False,False,False
WF-0004534,2022,EMP-04534,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Female,White,Junior,False,32186.25,25.1,False,False,False
WF-0004535,2022,EMP-04535,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Female,Asian,Junior,False,36577.2,23.9,False,True,False
WF-0004536,2022,EMP-04536,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Female,White,Senior,False,87379.46,23.7,True,False,False
WF-0004537,2022,EMP-04537,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Manager,True,100449.32,24.2,False,False,True
WF-0004538,2022,EMP-04538,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,Asian,Director,True,174237.64,28.1,False,False,False
WF-0004539,2022,EMP-04539,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Female,Asian,Senior,False,76261.41,24.4,False,False,False
WF-0004540,2022,EMP-04540,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,Asian,Junior,False,44623.4,27.6,False,False,False
WF-0004541,2022,EMP-04541,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Director,True,180479.14,24.7,False,False,False
WF-0004542,2022,EMP-04542,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Senior,False,108870.47,26.4,False,False,False
WF-0004543,2022,EMP-04543,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Junior,False,50585.1,24.4,False,False,False
WF-0004544,2022,EMP-04544,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Senior,False,103316.9,26.4,False,False,False
WF-0004545,2022,EMP-04545,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Manager,True,127508.5,30.6,True,False,False
WF-0004546,2022,EMP-04546,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,Other,C-Suite,True,493838.88,24.6,False,False,False
WF-0004547,2022,EMP-04547,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Female,White,Mid-Level,False,57896.35,,False,False,False
WF-0004548,2022,EMP-04548,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Female,Hispanic,Junior,False,35698.66,23.6,False,True,False
WF-0004549,2022,EMP-04549,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Senior,False,101648.2,28.2,False,False,False
WF-0004550,2022,EMP-04550,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Non-Binary,Asian,Senior,False,79629.64,28.5,False,False,False
WF-0004551,2022,EMP-04551,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Manager,True,124958.46,24.1,False,False,False
WF-0004552,2022,EMP-04552,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Mid-Level,False,62636.79,25.7,False,False,False
WF-0004553,2022,EMP-04553,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Female,Asian,Senior,False,71181.21,26.8,False,False,False
WF-0004554,2022,EMP-04554,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,Hispanic,VP,True,260131.15,26.1,False,True,True
WF-0004555,2022,EMP-04555,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,Asian,Manager,True,111399.95,24.1,True,False,False
WF-0004556,2022,EMP-04556,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Female,Black,Mid-Level,False,54547.23,24.1,False,False,False
WF-0004557,2022,EMP-04557,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Female,White,Junior,False,43757.65,23.5,False,False,False
WF-0004558,2022,EMP-04558,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,Asian,Manager,True,136620.23,28.0,False,False,False
WF-0004559,2022,EMP-04559,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,Hispanic,Senior,False,80617.38,27.3,False,True,False
WF-0004560,2022,EMP-04560,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Female,White,Junior,False,43814.31,29.3,False,False,False
WF-0004561,2022,EMP-04561,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Mid-Level,False,57127.36,24.0,False,False,False
WF-0004562,2022,EMP-04562,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Non-Binary,White,Mid-Level,False,70074.41,26.6,False,False,False
WF-0004563,2022,EMP-04563,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Female,Asian,Mid-Level,False,58167.35,26.3,False,False,False
WF-0004564,2022,EMP-04564,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Female,White,Senior,False,77787.99,,True,True,False
WF-0004565,2022,EMP-04565,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Female,White,Mid-Level,False,64465.79,27.2,False,False,False
WF-0004566,2022,EMP-04566,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,Hispanic,Manager,True,105557.66,32.4,False,False,False
WF-0004567,2022,EMP-04567,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Mid-Level,False,68626.58,32.3,False,True,False
WF-0004568,2022,EMP-04568,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,Asian,Director,True,155878.01,26.7,False,False,False
WF-0004569,2022,EMP-04569,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,Black,Mid-Level,False,65569.47,29.2,False,False,False
WF-0004570,2022,EMP-04570,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Female,Asian,Manager,True,121315.19,24.3,False,False,False
WF-0004571,2022,EMP-04571,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Junior,False,40135.2,25.8,True,False,False
WF-0004572,2022,EMP-04572,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Female,White,Director,True,144549.43,24.4,False,False,False
WF-0004573,2022,EMP-04573,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Manager,True,122752.8,26.5,False,False,False
WF-0004574,2022,EMP-04574,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Director,True,167666.74,27.1,False,False,False
WF-0004575,2022,EMP-04575,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Junior,False,52946.61,30.6,False,False,False
WF-0004576,2022,EMP-04576,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,Hispanic,Junior,False,48430.33,24.1,False,False,False
WF-0004577,2022,EMP-04577,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Female,White,Mid-Level,False,55814.89,28.7,False,True,False
WF-0004578,2022,EMP-04578,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,Hispanic,Senior,False,102805.23,25.2,False,False,False
WF-0004579,2022,EMP-04579,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,Hispanic,Senior,False,100593.17,24.9,False,True,False
WF-0004580,2022,EMP-04580,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,Asian,Junior,False,38002.24,25.5,False,False,False
WF-0004581,2022,EMP-04581,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,Asian,Junior,False,35942.91,30.0,False,False,False
WF-0004582,2022,EMP-04582,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Manager,True,133150.27,22.1,False,False,False
WF-0004583,2022,EMP-04583,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,White,Manager,True,107617.4,26.9,False,False,False
WF-0004584,2022,EMP-04584,FAC-005,Stuttgart Engineering,Germany,Europe,Sales,Male,Asian,Junior,False,53030.76,28.3,False,False,False
WF-0004585,2022,EMP-04585,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Female,Hispanic,Mid-Level,False,61800.01,24.1,False,False,False
WF-0004586,2022,EMP-04586,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Non-Binary,Asian,Junior,False,52925.24,27.1,False,True,False
WF-0004587,2022,EMP-04587,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Female,White,VP,True,208016.62,24.6,True,False,False
WF-0004588,2022,EMP-04588,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Female,Black,Mid-Level,False,58600.94,29.9,False,False,False
WF-0004589,2022,EMP-04589,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,Hispanic,Junior,False,50870.63,23.4,False,False,False
WF-0004590,2022,EMP-04590,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,Asian,Senior,False,82802.97,27.2,False,False,False
WF-0004591,2022,EMP-04591,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,Asian,Junior,False,54115.02,25.1,False,False,False
WF-0004592,2022,EMP-04592,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,White,Mid-Level,False,72751.66,25.7,False,False,False
WF-0004593,2022,EMP-04593,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,White,Senior,False,107175.2,25.4,False,False,False
WF-0004594,2022,EMP-04594,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,Asian,Manager,True,132684.14,28.2,False,False,False
WF-0004595,2022,EMP-04595,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,White,Mid-Level,False,59104.88,26.4,False,False,False
WF-0004596,2022,EMP-04596,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,Asian,Mid-Level,False,72584.85,23.2,False,False,False
WF-0004597,2022,EMP-04597,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Female,White,Senior,False,72814.57,26.8,False,False,False
WF-0004598,2022,EMP-04598,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Female,Asian,Mid-Level,False,55108.08,26.6,False,False,False
WF-0004599,2022,EMP-04599,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,White,Mid-Level,False,73573.45,28.1,False,True,False
WF-0004600,2022,EMP-04600,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,White,Director,True,196509.56,26.7,False,False,False
WF-0004601,2022,EMP-04601,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,White,Director,True,146707.17,23.0,False,False,False
WF-0004602,2022,EMP-04602,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Female,Hispanic,Mid-Level,False,54371.53,28.4,False,False,False
WF-0004603,2022,EMP-04603,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,Asian,Junior,False,49288.44,28.3,False,False,False
WF-0004604,2022,EMP-04604,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Female,Black,Mid-Level,False,67529.32,27.1,False,False,False
WF-0004605,2022,EMP-04605,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,White,Mid-Level,False,63493.14,26.6,False,True,False
WF-0004606,2022,EMP-04606,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,Other,Mid-Level,False,70865.01,26.8,False,False,False
WF-0004607,2022,EMP-04607,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,Asian,Mid-Level,False,75705.04,28.3,False,True,False
WF-0004608,2022,EMP-04608,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,Hispanic,Mid-Level,False,63573.84,28.8,False,False,False
WF-0004609,2022,EMP-04609,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,White,Manager,True,136301.06,27.1,False,False,False
WF-0004610,2022,EMP-04610,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,White,Junior,False,54438.02,27.3,False,False,True
WF-0004611,2022,EMP-04611,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Non-Binary,Asian,Senior,False,77869.63,26.4,False,False,False
WF-0004612,2022,EMP-04612,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Female,White,Manager,True,112306.33,30.8,False,False,False
WF-0004613,2022,EMP-04613,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Female,White,Junior,False,46758.86,21.9,False,False,False
WF-0004614,2022,EMP-04614,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Female,Asian,Senior,False,85425.59,24.7,False,False,False
WF-0004615,2022,EMP-04615,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Female,White,Senior,False,84662.12,24.4,False,False,False
WF-0004616,2022,EMP-04616,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,White,Senior,False,108660.65,30.2,False,False,True
WF-0004617,2022,EMP-04617,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Non-Binary,White,Mid-Level,False,66916.77,25.6,False,False,False
WF-0004618,2022,EMP-04618,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,Hispanic,Senior,False,109009.94,22.0,False,False,False
WF-0004619,2022,EMP-04619,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,Hispanic,Senior,False,103799.53,24.4,False,False,False
WF-0004620,2022,EMP-04620,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Female,White,Mid-Level,False,55707.28,27.1,False,False,False
WF-0004621,2022,EMP-04621,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Female,White,Junior,False,36922.2,26.1,False,False,False
WF-0004622,2022,EMP-04622,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Female,White,Senior,False,78376.46,25.8,False,False,False
WF-0004623,2022,EMP-04623,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,Asian,Manager,True,139830.51,26.4,False,False,False
WF-0004624,2022,EMP-04624,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Female,White,Mid-Level,False,53318.12,28.3,False,False,False
WF-0004625,2022,EMP-04625,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Female,Asian,Senior,False,87564.13,27.9,False,False,False
WF-0004626,2022,EMP-04626,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,Asian,Mid-Level,False,63081.72,24.4,False,False,False
WF-0004627,2022,EMP-04627,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,Asian,Senior,False,95704.96,26.6,False,False,False
WF-0004628,2022,EMP-04628,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,Hispanic,Senior,False,103234.12,29.1,False,False,False
WF-0004629,2022,EMP-04629,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,Hispanic,Director,True,189284.96,26.5,False,False,False
WF-0004630,2022,EMP-04630,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,White,Director,True,165149.6,24.9,False,False,False
WF-0004631,2022,EMP-04631,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,White,C-Suite,True,358712.53,23.7,False,False,False
WF-0004632,2022,EMP-04632,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Female,White,Mid-Level,False,57110.67,26.5,False,False,False
WF-0004633,2022,EMP-04633,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Female,White,Senior,False,71453.48,25.6,False,False,False
WF-0004634,2022,EMP-04634,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,White,Manager,True,128010.75,25.6,False,False,False
WF-0004635,2022,EMP-04635,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,Asian,Manager,True,107443.92,26.5,False,False,False
WF-0004636,2022,EMP-04636,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,Hispanic,Mid-Level,False,79212.03,24.7,False,False,False
WF-0004637,2022,EMP-04637,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Male,White,Senior,False,100305.51,28.6,False,True,False
WF-0004638,2022,EMP-04638,FAC-006,Rotterdam Hub,Netherlands,Europe,Manufacturing,Female,Hispanic,Senior,False,86891.41,25.9,False,False,False
