record_id,year,month,month_name,quarter,fiscal_period,facility_id,facility_name,country,region,facility_size,facility_employees,meter_type,scope,consumption,unit,emissions_tco2e,improvement_factor
ENV-0003928,2022,7,July,Q3,2022-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Grid Electricity,Scope 2,1136.646,MWh,0.5115,1.0
ENV-0003929,2022,7,July,Q3,2022-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Renewable Energy,Scope 2,265.6,MWh,0.0027,1.0
ENV-0003930,2022,7,July,Q3,2022-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Renewable Energy,Scope 2,61.14,MWh,0.0006,1.0
ENV-0003931,2022,7,July,Q3,2022-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Renewable Energy,Scope 2,330.005,MWh,0.0033,1.0
ENV-0003932,2022,7,July,Q3,2022-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Renewable Energy,Scope 2,331.482,MWh,0.0033,1.0
ENV-0003933,2022,7,July,Q3,2022-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Renewable Energy,Scope 2,324.506,MWh,0.0032,1.0
ENV-0003934,2022,7,July,Q3,2022-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Renewable Energy,Scope 2,148.281,MWh,0.0015,1.0
ENV-0003935,2022,7,July,Q3,2022-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Renewable Energy,Scope 2,125.569,MWh,0.0013,1.0
ENV-0003936,2022,7,July,Q3,2022-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Renewable Energy,Scope 2,380.412,MWh,0.0038,1.0
ENV-0003937,2022,7,July,Q3,2022-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Renewable Energy,Scope 2,77.003,MWh,0.0008,1.0
ENV-0003938,2022,7,July,Q3,2022-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Renewable Energy,Scope 2,197.178,MWh,0.002,1.0
ENV-0003939,2022,7,July,Q3,2022-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Water,N/A,3904.705,m3,0.0,1.0
ENV-0003940,2022,7,July,Q3,2022-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Water,N/A,6451.033,m3,0.0,1.0
ENV-0003941,2022,7,July,Q3,2022-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Water,N/A,2782.887,m3,0.0,1.0
ENV-0003942,2022,7,July,Q3,2022-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Water,N/A,6731.514,m3,0.0,1.0
ENV-0003943,2022,7,July,Q3,2022-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Water,N/A,2166.919,m3,0.0,1.0
ENV-0003944,2022,7,July,Q3,2022-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Water,N/A,6094.67,m3,0.0,1.0
ENV-0003945,2022,7,July,Q3,2022-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Water,N/A,812.514,m3,0.0,1.0
ENV-0003946,2022,7,July,Q3,2022-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Water,N/A,2967.302,m3,0.0,1.0
ENV-0003947,2022,7,July,Q3,2022-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Water,N/A,4905.564,m3,0.0,1.0
ENV-0003948,2022,7,July,Q3,2022-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Water,N/A,6443.829,m3,0.0,1.0
ENV-0003949,2022,7,July,Q3,2022-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Water,N/A,2115.442,m3,0.0,1.0
ENV-0003950,2022,7,July,Q3,2022-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Waste,N/A,4.524,tonnes,0.0,1.0
ENV-0003951,2022,7,July,Q3,2022-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Waste,N/A,42.647,tonnes,0.0,1.0
ENV-0003952,2022,7,July,Q3,2022-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Waste,N/A,57.328,tonnes,0.0,1.0
ENV-0003953,2022,7,July,Q3,2022-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Waste,N/A,37.948,tonnes,0.0,1.0
ENV-0003954,2022,7,July,Q3,2022-07,FAC-002,Detroit Assembly,USA,NORTH AMERICA,Large,950,Waste,N/A,9.104,tonnes,0.0,1.0
ENV-0003955,2022,7,July,Q3,2022-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Waste,N/A,28.674,tonnes,0.0,1.0
ENV-0003956,2022,7,July,Q3,2022-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Waste,N/A,53.057,tonnes,0.0,1.0
ENV-0003957,2022,7,July,Q3,2022-07,FAC-002,Detroit Assembly,USA,North America,Large,950,Waste,N/A,49.216,tonnes,0.0,1.0
ENV-0003958,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Natural Gas,Scope 1,293.028,GJ,0.5919,1.0
ENV-0003959,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Natural Gas,Scope 1,297.249,GJ,0.6004,1.0
ENV-0003960,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Natural Gas,Scope 1,324.831,GJ,0.6562,1.0
ENV-0003961,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Natural Gas,Scope 1,184.029,GJ,0.3717,1.0
ENV-0003962,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Natural Gas,Scope 1,137.81,GJ,0.2784,1.0
ENV-0003963,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Natural Gas,Scope 1,167.7,GJ,0.3388,1.0
ENV-0003964,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Natural Gas,Scope 1,251.193,GJ,0.5074,1.0
ENV-0003965,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Natural Gas,Scope 1,130.552,GJ,0.2637,1.0
ENV-0003966,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Natural Gas,Scope 1,226.114,GJ,0.4568,1.0
ENV-0003967,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Natural Gas,Scope 1,277.855,GJ,0.5613,1.0
ENV-0003968,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Diesel,Scope 1,1293.398,litres,3.4663,1.0
ENV-0003969,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Diesel,Scope 1,1101.319,litres,2.9515,1.0
ENV-0003970,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Diesel,Scope 1,982.013,litres,2.6318,1.0
ENV-0003971,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Diesel,Scope 1,361.027,litres,0.9676,1.0
ENV-0003972,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Diesel,Scope 1,2046.036,litres,5.4834,1.0
ENV-0003973,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Diesel,Scope 1,1195.859,litres,3.2049,1.0
ENV-0003974,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Diesel,Scope 1,876.965,litres,2.3503,1.0
ENV-0003975,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Diesel,Scope 1,1205.78,litres,3.2315,1.0
ENV-0003976,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Diesel,Scope 1,1550.771,litres,4.1561,1.0
ENV-0003977,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Diesel,Scope 1,935.16,litres,2.5062,1.0
ENV-0003978,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Diesel,Scope 1,1762.612,litres,4.7238,1.0
ENV-0003979,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Diesel,Scope 1,445.521,litres,1.194,1.0
ENV-0003980,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,NORTH AMERICA,Medium,600,Grid Electricity,Scope 2,308.638,MWh,0.1389,1.0
ENV-0003981,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Grid Electricity,Scope 2,234.849,MWh,0.1057,1.0
ENV-0003982,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Grid Electricity,Scope 2,124.618,MWh,0.0561,1.0
ENV-0003983,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Grid Electricity,Scope 2,475.772,MWh,0.2141,1.0
ENV-0003984,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Grid Electricity,Scope 2,569.594,MWh,0.2563,1.0
ENV-0003985,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Grid Electricity,Scope 2,808.358,MWh,0.3638,1.0
ENV-0003986,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Grid Electricity,Scope 2,389.834,MWh,0.1754,1.0
ENV-0003987,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Grid Electricity,Scope 2,594.674,MWh,0.2676,1.0
ENV-0003988,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Grid Electricity,Scope 2,277.208,MWh,0.1247,1.0
ENV-0003989,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Grid Electricity,Scope 2,945.816,MWh,0.4256,1.0
ENV-0003990,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Grid Electricity,Scope 2,470.367,MWh,0.2117,1.0
ENV-0003991,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Renewable Energy,Scope 2,162.014,MWh,0.0016,1.0
ENV-0003992,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Renewable Energy,Scope 2,175.88,MWh,0.0018,1.0
ENV-0003993,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Renewable Energy,Scope 2,30.703,MWh,0.0003,1.0
ENV-0003994,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,NORTH AMERICA,Medium,600,Renewable Energy,Scope 2,197.087,MWh,0.002,1.0
ENV-0003995,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Renewable Energy,Scope 2,142.595,MWh,0.0014,1.0
ENV-0003996,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Renewable Energy,Scope 2,267.865,MWh,0.0027,1.0
ENV-0003997,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Renewable Energy,Scope 2,237.397,MWh,0.0024,1.0
ENV-0003998,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Renewable Energy,Scope 2,157.302,MWh,0.0016,1.0
ENV-0003999,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Renewable Energy,Scope 2,119.081,MWh,0.0012,1.0
ENV-0004000,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Renewable Energy,Scope 2,68.902,MWh,0.0007,1.0
ENV-0004001,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Water,N/A,1958.639,m3,0.0,1.0
ENV-0004002,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Water,N/A,915.767,m3,0.0,1.0
ENV-0004003,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Water,N/A,2453.585,m3,0.0,1.0
ENV-0004004,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Water,N/A,4326.125,m3,0.0,1.0
ENV-0004005,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Water,N/A,1776.037,m3,0.0,1.0
ENV-0004006,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Water,N/A,3240.974,m3,0.0,1.0
ENV-0004007,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Waste,N/A,15.213,tonnes,0.0,1.0
ENV-0004008,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Waste,N/A,14.753,tonnes,0.0,1.0
ENV-0004009,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Waste,N/A,8.024,tonnes,0.0,1.0
ENV-0004010,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Waste,N/A,33.422,tonnes,0.0,1.0
ENV-0004011,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Waste,N/A,47.475,tonnes,0.0,1.0
ENV-0004012,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Waste,N/A,23.587,tonnes,0.0,1.0
ENV-0004013,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Waste,N/A,17.974,tonnes,0.0,1.0
ENV-0004014,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,NORTH AMERICA,Medium,600,Waste,N/A,42.212,tonnes,0.0,1.0
ENV-0004015,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Waste,N/A,46.263,tonnes,0.0,1.0
ENV-0004016,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Waste,N/A,38.837,tonnes,0.0,1.0
ENV-0004017,2022,7,July,Q3,2022-07,FAC-003,Toronto Operations,Canada,North America,Medium,600,Waste,N/A,18.601,tonnes,0.0,1.0
ENV-0004018,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Natural Gas,Scope 1,541.174,GJ,1.0932,1.0
ENV-0004019,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Natural Gas,Scope 1,608.672,GJ,1.2295,1.0
ENV-0004020,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Natural Gas,Scope 1,317.954,GJ,0.6423,1.0
ENV-0004021,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Natural Gas,Scope 1,721.442,GJ,1.4573,1.0
ENV-0004022,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Natural Gas,Scope 1,341.462,GJ,0.6898,1.0
ENV-0004023,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Natural Gas,Scope 1,409.033,GJ,0.8262,1.0
ENV-0004024,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Natural Gas,Scope 1,264.062,GJ,0.5334,1.0
ENV-0004025,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Natural Gas,Scope 1,856.402,GJ,1.7299,1.0
ENV-0004026,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Natural Gas,Scope 1,394.205,GJ,0.7963,1.0
ENV-0004027,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Natural Gas,Scope 1,321.644,GJ,0.6497,1.0
ENV-0004028,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Natural Gas,Scope 1,442.786,GJ,0.8944,1.0
ENV-0004029,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Natural Gas,Scope 1,456.577,GJ,0.9223,1.0
ENV-0004030,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Diesel,Scope 1,2211.052,litres,5.9256,1.0
ENV-0004031,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Diesel,Scope 1,1111.832,litres,2.9797,1.0
ENV-0004032,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,EUROPE,Large,1100,Diesel,Scope 1,1978.164,litres,5.3015,1.0
ENV-0004033,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Diesel,Scope 1,3971.289,litres,10.6431,1.0
ENV-0004034,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Diesel,Scope 1,1808.964,litres,4.848,1.0
ENV-0004035,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Diesel,Scope 1,3969.837,litres,10.6392,1.0
ENV-0004036,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Diesel,Scope 1,1048.307,litres,2.8095,1.0
ENV-0004037,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Diesel,Scope 1,1316.556,litres,3.5284,1.0
ENV-0004038,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Diesel,Scope 1,3342.7,litres,8.9584,1.0
ENV-0004039,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Diesel,Scope 1,515.637,litres,1.3819,1.0
ENV-0004040,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Grid Electricity,Scope 2,515.951,MWh,0.2322,1.0
ENV-0004041,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Grid Electricity,Scope 2,586.993,MWh,0.2641,1.0
ENV-0004042,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Grid Electricity,Scope 2,227.597,MWh,0.1024,1.0
ENV-0004043,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Grid Electricity,Scope 2,851.955,MWh,0.3834,1.0
ENV-0004044,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Grid Electricity,Scope 2,,MWh,0.5767,1.0
ENV-0004045,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Grid Electricity,Scope 2,,MWh,0.6344,1.0
ENV-0004046,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Grid Electricity,Scope 2,212.784,MWh,0.0958,1.0
ENV-0004047,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Grid Electricity,Scope 2,1788.454,MWh,0.8048,1.0
ENV-0004048,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Renewable Energy,Scope 2,95.383,MWh,0.001,1.0
ENV-0004049,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Renewable Energy,Scope 2,461.249,MWh,0.0046,1.0
ENV-0004050,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Renewable Energy,Scope 2,368.092,MWh,0.0037,1.0
ENV-0004051,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Renewable Energy,Scope 2,642.332,MWh,0.0064,1.0
ENV-0004052,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Renewable Energy,Scope 2,290.019,MWh,0.0029,1.0
ENV-0004053,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Renewable Energy,Scope 2,569.209,MWh,0.0057,1.0
ENV-0004054,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Renewable Energy,Scope 2,410.809,MWh,0.0041,1.0
ENV-0004055,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Renewable Energy,Scope 2,511.436,MWh,0.0051,1.0
ENV-0004056,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Renewable Energy,Scope 2,579.608,MWh,0.0058,1.0
ENV-0004057,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Renewable Energy,Scope 2,75.573,MWh,0.0008,1.0
ENV-0004058,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Renewable Energy,Scope 2,,MWh,0.0023,1.0
ENV-0004059,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Water,N/A,5043.616,m3,0.0,1.0
ENV-0004060,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Water,N/A,3281.279,m3,0.0,1.0
ENV-0004061,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Water,N/A,7319.024,m3,0.0,1.0
ENV-0004062,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Water,N/A,7600.34,m3,0.0,1.0
ENV-0004063,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Water,N/A,3696.575,m3,0.0,1.0
ENV-0004064,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Water,N/A,2055.559,m3,0.0,1.0
ENV-0004065,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Waste,N/A,82.33,tonnes,0.0,1.0
ENV-0004066,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Waste,N/A,31.709,tonnes,0.0,1.0
ENV-0004067,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Waste,N/A,5.497,tonnes,0.0,1.0
ENV-0004068,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Waste,N/A,54.174,tonnes,0.0,1.0
ENV-0004069,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Waste,N/A,31.558,tonnes,0.0,1.0
ENV-0004070,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Waste,N/A,61.581,tonnes,0.0,1.0
ENV-0004071,2022,7,July,Q3,2022-07,FAC-004,Munich Precision Works,Germany,Europe,Large,1100,Waste,N/A,41.878,tonnes,0.0,1.0
ENV-0004072,2022,7,July,Q3,2022-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Natural Gas,Scope 1,299.913,GJ,0.6058,1.0
ENV-0004073,2022,7,July,Q3,2022-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Natural Gas,Scope 1,163.901,GJ,0.3311,1.0
ENV-0004074,2022,7,July,Q3,2022-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Natural Gas,Scope 1,373.663,GJ,0.7548,1.0
ENV-0004075,2022,7,July,Q3,2022-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Natural Gas,Scope 1,199.611,GJ,0.4032,1.0
ENV-0004076,2022,7,July,Q3,2022-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Natural Gas,Scope 1,217.869,GJ,0.4401,1.0
ENV-0004077,2022,7,July,Q3,2022-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Natural Gas,Scope 1,190.989,GJ,0.3858,1.0
ENV-0004078,2022,7,July,Q3,2022-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Natural Gas,Scope 1,127.38,GJ,0.2573,1.0
ENV-0004079,2022,7,July,Q3,2022-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Natural Gas,Scope 1,319.161,GJ,0.6447,1.0
ENV-0004080,2022,7,July,Q3,2022-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Diesel,Scope 1,1856.432,litres,4.9752,1.0
ENV-0004081,2022,7,July,Q3,2022-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Diesel,Scope 1,2284.618,litres,6.1228,1.0
ENV-0004082,2022,7,July,Q3,2022-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Diesel,Scope 1,966.906,litres,2.5913,1.0
ENV-0004083,2022,7,July,Q3,2022-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Diesel,Scope 1,603.723,litres,1.618,1.0
ENV-0004084,2022,7,July,Q3,2022-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Diesel,Scope 1,1476.92,litres,3.9581,1.0
ENV-0004085,2022,7,July,Q3,2022-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Diesel,Scope 1,2077.956,litres,5.5689,1.0
ENV-0004086,2022,7,July,Q3,2022-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Grid Electricity,Scope 2,487.155,MWh,0.2192,1.0
ENV-0004087,2022,7,July,Q3,2022-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Grid Electricity,Scope 2,447.956,MWh,0.2016,1.0
ENV-0004088,2022,7,July,Q3,2022-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Grid Electricity,Scope 2,226.536,MWh,0.1019,1.0
ENV-0004089,2022,7,July,Q3,2022-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Grid Electricity,Scope 2,602.296,MWh,0.271,1.0
ENV-0004090,2022,7,July,Q3,2022-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Grid Electricity,Scope 2,237.534,MWh,0.1069,1.0
ENV-0004091,2022,7,July,Q3,2022-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Grid Electricity,Scope 2,1113.263,MWh,0.501,1.0
ENV-0004092,2022,7,July,Q3,2022-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Renewable Energy,Scope 2,372.097,MWh,0.0037,1.0
ENV-0004093,2022,7,July,Q3,2022-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Renewable Energy,Scope 2,184.407,MWh,0.0018,1.0
ENV-0004094,2022,7,July,Q3,2022-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Renewable Energy,Scope 2,219.778,MWh,0.0022,1.0
ENV-0004095,2022,7,July,Q3,2022-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Renewable Energy,Scope 2,243.537,MWh,0.0024,1.0
ENV-0004096,2022,7,July,Q3,2022-07,FAC-005,Stuttgart Engineering,Germany,Europe,Medium,750,Renewable Energy,Scope 2,378.064,MWh,0.0038,1.0
