record_id,year,month,month_name,quarter,fiscal_period,facility_id,facility_name,country,region,policy_area,board_independence_pct,policy_compliance_pct,total_audit_findings,resolved_findings,open_findings,avg_resolution_days,whistleblower_per_1k,data_breach_incidents,regulatory_fines_usd,compliance_training_pct,board_status,compliance_status,resolution_status,fine_flag
GOV-0000715,2022,6,June,Q2,2022-06-01,FAC-012,Sao Paulo Operations,Brazil,Latin America,Human Rights,50.08,85.46,3,1,2,47.2,3.5,1,47818.27,77.69,Below Target,Near Compliant,Significantly Delayed,True
GOV-0000716,2022,6,June,Q2,2022-06-01,FAC-012,Sao Paulo Operations,Brazil,Latin America,Whistleblower,43.99,82.43,3,1,2,48.2,3.46,0,0.0,78.64,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000717,2022,6,June,Q2,2022-06-01,FAC-012,Sao Paulo Operations,Brazil,Latin America,Code of Conduct,45.95,82.81,0,0,0,48.1,3.62,0,0.0,76.03,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000718,2022,6,June,Q2,2022-06-01,FAC-012,Sao Paulo Operations,Brazil,Latin America,Conflict of Interest,45.69,82.72,0,0,0,47.6,3.3,0,0.0,78.68,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000719,2022,6,June,Q2,2022-06-01,FAC-012,Sao Paulo Operations,Brazil,Latin America,Supplier Standards,45.32,80.46,1,0,1,48.9,3.39,0,29010.77,75.36,Below Target,Non-Compliant,Significantly Delayed,True
GOV-0000720,2022,6,June,Q2,2022-06-01,FAC-012,Sao Paulo Operations,Brazil,Latin America,Information Security,47.23,81.08,4,2,2,49.0,3.64,0,0.0,73.3,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000721,2022,7,July,Q3,2022-07-01,FAC-001,Chicago Main Plant,USA,North America,Anti-Corruption,45.11,83.54,3,2,1,50.1,3.64,0,0.0,77.55,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000722,2022,7,July,Q3,2022-07-01,FAC-001,Chicago Main Plant,USA,North America,Data Privacy,48.41,81.54,4,2,2,45.9,3.86,0,0.0,77.26,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000723,2022,7,July,Q3,2022-07-01,FAC-001,Chicago Main Plant,USA,North America,Environmental,47.61,83.86,5,3,2,48.5,3.07,0,0.0,77.07,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000724,2022,7,July,Q3,2022-07-01,FAC-001,Chicago Main Plant,USA,North America,Health & Safety,46.68,83.03,4,3,1,50.1,3.59,0,0.0,75.2,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000725,2022,7,July,Q3,2022-07-01,FAC-001,Chicago Main Plant,USA,North America,Human Rights,49.56,85.05,0,0,0,52.9,3.39,1,0.0,77.15,Below Target,Near Compliant,Significantly Delayed,False
GOV-0000726,2022,7,July,Q3,2022-07-01,FAC-001,Chicago Main Plant,USA,North America,Whistleblower,45.99,83.28,4,3,1,41.9,3.57,0,0.0,76.56,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000727,2022,7,July,Q3,2022-07-01,FAC-001,Chicago Main Plant,USA,North America,Code of Conduct,46.53,80.8,3,1,2,51.2,3.41,0,0.0,76.97,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000728,2022,7,July,Q3,2022-07-01,FAC-001,Chicago Main Plant,USA,North America,Conflict of Interest,45.88,80.62,0,0,0,49.2,3.51,0,0.0,75.01,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000729,2022,7,July,Q3,2022-07-01,FAC-001,Chicago Main Plant,USA,North America,Supplier Standards,44.15,80.39,4,3,1,44.6,3.52,0,0.0,76.64,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000730,2022,7,July,Q3,2022-07-01,FAC-001,Chicago Main Plant,USA,North America,Information Security,44.21,82.57,0,0,0,45.9,3.59,0,0.0,76.61,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000731,2022,7,July,Q3,2022-07-01,FAC-002,Detroit Assembly,USA,North America,Anti-Corruption,45.76,83.66,5,3,2,44.5,3.59,0,0.0,73.76,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000732,2022,7,July,Q3,2022-07-01,FAC-002,Detroit Assembly,USA,North America,Data Privacy,45.21,81.76,3,1,2,42.9,3.78,0,0.0,79.05,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000733,2022,7,July,Q3,2022-07-01,FAC-002,Detroit Assembly,USA,North America,Environmental,46.07,82.22,1,0,1,49.1,3.69,0,0.0,77.28,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000734,2022,7,July,Q3,2022-07-01,FAC-002,Detroit Assembly,USA,North America,Health & Safety,44.19,79.75,1,0,1,49.7,3.73,0,0.0,77.7,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000735,2022,7,July,Q3,2022-07-01,FAC-002,Detroit Assembly,USA,North America,Human Rights,44.36,79.63,4,2,2,51.0,3.47,1,0.0,74.12,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000736,2022,7,July,Q3,2022-07-01,FAC-002,Detroit Assembly,USA,North America,Whistleblower,45.72,82.76,0,0,0,52.7,3.39,0,0.0,75.95,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000737,2022,7,July,Q3,2022-07-01,FAC-002,Detroit Assembly,USA,North America,Code of Conduct,48.08,84.19,0,0,0,51.0,3.49,0,0.0,72.76,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000738,2022,7,July,Q3,2022-07-01,FAC-002,Detroit Assembly,USA,North America,Conflict of Interest,43.89,79.31,2,1,1,47.4,3.64,0,0.0,75.66,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000739,2022,7,July,Q3,2022-07-01,FAC-002,Detroit Assembly,USA,North America,Supplier Standards,44.88,79.27,1,0,1,49.0,3.46,0,0.0,77.56,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000740,2022,7,July,Q3,2022-07-01,FAC-002,Detroit Assembly,USA,North America,Information Security,47.05,83.9,1,0,1,51.9,3.86,0,0.0,75.54,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000741,2022,7,July,Q3,2022-07-01,FAC-003,Toronto Operations,Canada,North America,Anti-Corruption,46.11,81.74,4,2,2,46.0,3.5,0,0.0,76.26,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000742,2022,7,July,Q3,2022-07-01,FAC-003,Toronto Operations,Canada,North America,Data Privacy,46.11,81.96,4,2,2,50.8,3.48,0,16401.09,76.6,Below Target,Non-Compliant,Significantly Delayed,True
GOV-0000743,2022,7,July,Q3,2022-07-01,FAC-003,Toronto Operations,Canada,North America,Environmental,45.65,80.12,4,3,1,44.4,3.62,0,0.0,76.07,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000744,2022,7,July,Q3,2022-07-01,FAC-003,Toronto Operations,Canada,North America,Health & Safety,47.75,81.56,4,3,1,48.5,3.28,0,0.0,76.18,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000745,2022,7,July,Q3,2022-07-01,FAC-003,Toronto Operations,Canada,North America,Human Rights,46.15,80.3,0,0,0,45.4,3.67,0,0.0,76.33,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000746,2022,7,July,Q3,2022-07-01,FAC-003,Toronto Operations,Canada,North America,Whistleblower,48.11,82.99,3,1,2,48.7,3.63,0,0.0,75.86,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000747,2022,7,July,Q3,2022-07-01,FAC-003,Toronto Operations,Canada,North America,Code of Conduct,46.91,83.46,4,3,1,48.2,3.69,0,0.0,78.36,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000748,2022,7,July,Q3,2022-07-01,FAC-003,Toronto Operations,Canada,North America,Conflict of Interest,47.53,84.67,4,3,1,53.8,3.49,0,0.0,76.55,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000749,2022,7,July,Q3,2022-07-01,FAC-003,Toronto Operations,Canada,North America,Supplier Standards,46.27,81.04,0,0,0,46.7,3.63,0,0.0,75.03,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000750,2022,7,July,Q3,2022-07-01,FAC-003,Toronto Operations,Canada,North America,Information Security,45.57,82.65,2,1,1,43.6,3.66,0,0.0,75.85,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000751,2022,7,July,Q3,2022-07-01,FAC-004,Munich Precision Works,Germany,Europe,Anti-Corruption,43.23,84.09,5,3,2,50.1,3.57,0,0.0,76.04,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000752,2022,7,July,Q3,2022-07-01,FAC-004,Munich Precision Works,Germany,Europe,Data Privacy,47.48,83.92,0,0,0,44.1,3.8,0,0.0,78.25,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000753,2022,7,July,Q3,2022-07-01,FAC-004,Munich Precision Works,Germany,Europe,Environmental,46.6,81.84,1,0,1,50.8,3.88,0,0.0,77.32,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000754,2022,7,July,Q3,2022-07-01,FAC-004,Munich Precision Works,Germany,Europe,Health & Safety,44.46,82.32,2,1,1,48.8,3.4,0,0.0,75.96,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000755,2022,7,July,Q3,2022-07-01,FAC-004,Munich Precision Works,Germany,Europe,Human Rights,46.65,83.14,5,4,1,43.7,3.36,0,0.0,73.96,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000756,2022,7,July,Q3,2022-07-01,FAC-004,Munich Precision Works,Germany,Europe,Whistleblower,46.63,80.62,1,0,1,48.4,3.58,0,0.0,75.66,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000757,2022,7,July,Q3,2022-07-01,FAC-004,Munich Precision Works,Germany,Europe,Code of Conduct,43.52,81.56,1,0,1,48.5,3.53,0,0.0,76.64,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000758,2022,7,July,Q3,2022-07-01,FAC-004,Munich Precision Works,Germany,Europe,Conflict of Interest,44.12,80.25,5,3,2,51.0,3.61,0,0.0,74.54,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000759,2022,7,July,Q3,2022-07-01,FAC-004,Munich Precision Works,Germany,Europe,Supplier Standards,45.51,83.17,2,1,1,48.0,3.68,0,0.0,73.83,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000760,2022,7,July,Q3,2022-07-01,FAC-004,Munich Precision Works,Germany,Europe,Information Security,46.06,83.12,4,2,2,49.8,3.57,0,0.0,73.54,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000761,2022,7,July,Q3,2022-07-01,FAC-005,Stuttgart Engineering,Germany,Europe,Anti-Corruption,48.51,81.83,0,0,0,47.6,3.35,0,0.0,73.22,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000762,2022,7,July,Q3,2022-07-01,FAC-005,Stuttgart Engineering,Germany,Europe,Data Privacy,45.33,82.27,1,0,1,47.9,3.22,0,0.0,74.65,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000763,2022,7,July,Q3,2022-07-01,FAC-005,Stuttgart Engineering,Germany,Europe,Environmental,43.14,81.21,0,0,0,47.7,3.77,0,0.0,78.29,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000764,2022,7,July,Q3,2022-07-01,FAC-005,Stuttgart Engineering,Germany,Europe,Health & Safety,44.5,80.39,4,3,1,43.9,3.63,0,0.0,75.77,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000765,2022,7,July,Q3,2022-07-01,FAC-005,Stuttgart Engineering,Germany,Europe,Human Rights,46.38,81.83,4,3,1,53.2,3.71,1,0.0,77.3,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000766,2022,7,July,Q3,2022-07-01,FAC-005,Stuttgart Engineering,Germany,Europe,Whistleblower,46.06,82.47,2,1,1,44.4,3.39,0,0.0,76.57,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000767,2022,7,July,Q3,2022-07-01,FAC-005,Stuttgart Engineering,Germany,Europe,Code of Conduct,45.97,83.49,1,0,1,44.7,3.71,0,0.0,78.49,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000768,2022,7,July,Q3,2022-07-01,FAC-005,Stuttgart Engineering,Germany,Europe,Conflict of Interest,46.46,79.66,3,1,2,47.3,3.5,0,0.0,75.07,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000769,2022,7,July,Q3,2022-07-01,FAC-005,Stuttgart Engineering,Germany,Europe,Supplier Standards,44.06,79.41,5,3,2,47.6,3.47,0,0.0,77.38,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000770,2022,7,July,Q3,2022-07-01,FAC-005,Stuttgart Engineering,Germany,Europe,Information Security,49.09,83.63,0,0,0,49.5,3.84,0,0.0,74.4,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000771,2022,7,July,Q3,2022-07-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Anti-Corruption,47.26,82.1,2,1,1,52.1,3.75,0,0.0,76.23,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000772,2022,7,July,Q3,2022-07-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Data Privacy,46.62,78.29,2,1,1,51.8,3.34,0,0.0,75.55,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000773,2022,7,July,Q3,2022-07-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Environmental,48.45,82.57,0,0,0,43.9,3.44,0,0.0,74.51,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000774,2022,7,July,Q3,2022-07-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Health & Safety,45.03,84.73,3,2,1,44.4,3.53,0,0.0,76.05,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000775,2022,7,July,Q3,2022-07-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Human Rights,45.59,81.82,4,2,2,48.7,3.33,0,0.0,79.77,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000776,2022,7,July,Q3,2022-07-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Whistleblower,44.81,84.99,1,0,1,46.6,3.62,0,0.0,76.32,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000777,2022,7,July,Q3,2022-07-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Code of Conduct,42.66,78.13,3,2,1,46.1,3.38,0,0.0,77.03,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000778,2022,7,July,Q3,2022-07-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Conflict of Interest,45.53,82.47,3,2,1,41.9,3.58,0,0.0,77.59,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000779,2022,7,July,Q3,2022-07-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Supplier Standards,45.12,82.1,5,3,2,49.0,3.38,0,0.0,75.23,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000780,2022,7,July,Q3,2022-07-01,FAC-006,Rotterdam Hub,Netherlands,Europe,Information Security,44.12,82.03,0,0,0,43.2,3.58,0,0.0,75.82,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000781,2022,7,July,Q3,2022-07-01,FAC-007,Lyon Components,France,Europe,Anti-Corruption,44.97,80.52,5,4,1,48.2,3.57,0,0.0,76.22,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000782,2022,7,July,Q3,2022-07-01,FAC-007,Lyon Components,France,Europe,Data Privacy,44.77,81.69,4,2,2,44.7,3.36,0,0.0,74.26,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000783,2022,7,July,Q3,2022-07-01,FAC-007,Lyon Components,France,Europe,Environmental,47.63,82.1,4,2,2,48.8,3.48,0,0.0,76.06,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000784,2022,7,July,Q3,2022-07-01,FAC-007,Lyon Components,France,Europe,Health & Safety,46.58,80.82,5,4,1,47.3,3.48,0,0.0,79.31,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000785,2022,7,July,Q3,2022-07-01,FAC-007,Lyon Components,France,Europe,Human Rights,44.75,80.69,5,3,2,42.9,3.81,0,0.0,78.14,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000786,2022,7,July,Q3,2022-07-01,FAC-007,Lyon Components,France,Europe,Whistleblower,47.6,81.53,1,0,1,48.2,3.74,0,0.0,72.66,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000787,2022,7,July,Q3,2022-07-01,FAC-007,Lyon Components,France,Europe,Code of Conduct,46.66,82.49,5,3,2,52.5,3.13,0,0.0,79.28,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000788,2022,7,July,Q3,2022-07-01,FAC-007,Lyon Components,France,Europe,Conflict of Interest,45.19,83.06,2,1,1,43.7,3.65,0,0.0,75.41,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000789,2022,7,July,Q3,2022-07-01,FAC-007,Lyon Components,France,Europe,Supplier Standards,46.72,84.06,2,1,1,50.7,3.33,0,0.0,76.52,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000790,2022,7,July,Q3,2022-07-01,FAC-007,Lyon Components,France,Europe,Information Security,47.12,85.23,0,0,0,50.0,3.23,0,0.0,75.45,Below Target,Near Compliant,Significantly Delayed,False
GOV-0000791,2022,7,July,Q3,2022-07-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Anti-Corruption,47.53,82.08,3,2,1,48.3,3.28,0,0.0,76.41,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000792,2022,7,July,Q3,2022-07-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Data Privacy,46.39,82.22,5,4,1,52.2,3.39,0,0.0,72.85,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000793,2022,7,July,Q3,2022-07-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Environmental,45.85,81.79,5,4,1,48.1,3.76,0,0.0,77.04,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000794,2022,7,July,Q3,2022-07-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Health & Safety,46.28,81.24,5,4,1,46.3,3.28,0,0.0,75.67,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000795,2022,7,July,Q3,2022-07-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Human Rights,45.65,81.99,4,2,2,45.8,3.33,0,0.0,79.81,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000796,2022,7,July,Q3,2022-07-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Whistleblower,44.49,84.54,2,1,1,47.1,2.91,0,0.0,73.86,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000797,2022,7,July,Q3,2022-07-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Code of Conduct,46.4,83.43,0,0,0,47.6,3.61,0,0.0,75.34,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000798,2022,7,July,Q3,2022-07-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Conflict of Interest,45.72,83.71,3,2,1,49.5,3.48,0,0.0,77.68,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000799,2022,7,July,Q3,2022-07-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Supplier Standards,47.88,83.21,2,1,1,43.6,3.56,0,0.0,75.37,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000800,2022,7,July,Q3,2022-07-01,FAC-008,Shanghai Manufacturing,China,Asia Pacific,Information Security,45.97,80.67,0,0,0,47.3,3.32,0,0.0,76.47,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000801,2022,7,July,Q3,2022-07-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Anti-Corruption,46.1,80.22,3,1,2,40.7,3.61,0,125870.91,77.32,Below Target,Non-Compliant,Slightly Delayed,True
GOV-0000802,2022,7,July,Q3,2022-07-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Data Privacy,46.34,83.77,2,1,1,43.1,3.68,0,0.0,76.09,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000803,2022,7,July,Q3,2022-07-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Environmental,47.67,81.91,0,0,0,49.5,3.5,0,0.0,76.42,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000804,2022,7,July,Q3,2022-07-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Health & Safety,43.72,80.96,4,3,1,45.6,3.13,0,0.0,76.83,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000805,2022,7,July,Q3,2022-07-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Human Rights,47.07,81.78,2,1,1,47.6,3.87,0,0.0,76.15,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000806,2022,7,July,Q3,2022-07-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Whistleblower,47.29,80.2,5,3,2,48.2,3.15,0,0.0,77.78,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000807,2022,7,July,Q3,2022-07-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Code of Conduct,45.79,80.62,4,3,1,52.3,3.31,0,0.0,76.84,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000808,2022,7,July,Q3,2022-07-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Conflict of Interest,45.59,80.97,3,2,1,41.0,3.83,0,0.0,74.82,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000809,2022,7,July,Q3,2022-07-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Supplier Standards,45.12,79.42,1,0,1,44.8,3.8,0,0.0,73.37,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000810,2022,7,July,Q3,2022-07-01,FAC-009,Bangalore Tech Centre,India,Asia Pacific,Information Security,46.69,81.52,3,2,1,44.0,3.71,0,0.0,76.62,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000811,2022,7,July,Q3,2022-07-01,FAC-010,Singapore Distribution,Singapore,Asia Pacific,Anti-Corruption,45.35,82.25,2,1,1,44.5,3.51,0,0.0,78.09,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000812,2022,7,July,Q3,2022-07-01,FAC-010,Singapore Distribution,Singapore,Asia Pacific,Data Privacy,46.38,80.15,2,1,1,45.7,3.75,0,0.0,74.99,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000813,2022,7,July,Q3,2022-07-01,FAC-010,Singapore Distribution,Singapore,Asia Pacific,Environmental,44.31,85.33,1,0,1,46.1,3.43,0,0.0,74.73,Below Target,Near Compliant,Significantly Delayed,False
GOV-0000814,2022,7,July,Q3,2022-07-01,FAC-010,Singapore Distribution,Singapore,Asia Pacific,Health & Safety,47.13,82.22,2,1,1,50.5,3.66,0,0.0,75.45,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000815,2022,7,July,Q3,2022-07-01,FAC-010,Singapore Distribution,Singapore,Asia Pacific,Human Rights,44.44,82.14,0,0,0,43.4,3.7,0,0.0,75.69,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000816,2022,7,July,Q3,2022-07-01,FAC-010,Singapore Distribution,Singapore,Asia Pacific,Whistleblower,42.79,81.92,3,2,1,49.1,3.56,0,0.0,75.32,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000817,2022,7,July,Q3,2022-07-01,FAC-010,Singapore Distribution,Singapore,Asia Pacific,Code of Conduct,44.54,83.19,0,0,0,47.7,3.45,0,0.0,74.16,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000818,2022,7,July,Q3,2022-07-01,FAC-010,Singapore Distribution,Singapore,Asia Pacific,Conflict of Interest,47.64,83.97,3,2,1,49.1,3.68,0,0.0,74.85,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000819,2022,7,July,Q3,2022-07-01,FAC-010,Singapore Distribution,Singapore,Asia Pacific,Supplier Standards,47.04,82.25,1,0,1,49.1,3.64,0,0.0,75.32,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000820,2022,7,July,Q3,2022-07-01,FAC-010,Singapore Distribution,Singapore,Asia Pacific,Information Security,44.67,82.93,2,1,1,49.0,3.38,0,0.0,76.92,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000821,2022,7,July,Q3,2022-07-01,FAC-011,Monterrey Plant,Mexico,Latin America,Anti-Corruption,44.97,81.87,4,3,1,47.7,3.71,0,0.0,77.99,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000822,2022,7,July,Q3,2022-07-01,FAC-011,Monterrey Plant,Mexico,Latin America,Data Privacy,46.96,81.09,0,0,0,50.4,3.4,0,0.0,75.19,Below Target,Non-Compliant,Significantly Delayed,False
GOV-0000823,2022,7,July,Q3,2022-07-01,FAC-011,Monterrey Plant,Mexico,Latin America,Environmental,42.81,83.05,0,0,0,42.8,3.75,0,0.0,76.07,Below Target,Non-Compliant,Slightly Delayed,False
GOV-0000824,2022,7,July,Q3,2022-07-01,FAC-011,Monterrey Plant,Mexico,Latin America,Health & Safety,46.34,82.65,4,3,1,55.4,3.59,0,60613.74,75.69,Below Target,Non-Compliant,Significantly Delayed,True
